12.7615 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001F55DD752B0>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001F55DD75250>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001F55DD750A0>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000001F55E0421C0>, multiSample=False, name='window1', numSamples=2, pos=(560, 340), screen=0, size=array([800, 600]), stencilBits=0, stereo=False, title='PsychoPy', units='norm', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
12.7616 	EXP 	window1: mouseVisible = True
12.7617 	EXP 	window1: backgroundImage = ''
12.7617 	EXP 	window1: backgroundFit = 'none'
12.7643 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
12.7644 	EXP 	window1: recordFrameIntervals = False
12.9259 	EXP 	window1: recordFrameIntervals = True
13.1612 	EXP 	Screen (0) actual frame rate measured at 59.49Hz
13.1613 	EXP 	window1: recordFrameIntervals = False
13.1636 	EXP 	window1: mouseVisible = True
13.2120 	WARNING 	launchHubServer: If using the iohub mouse or eyetracker devices, fullScr should be True.
16.1645 	EXP 	simon_task: status = STARTED
16.1649 	EXP 	window1: mouseVisible = True
16.2640 	EXP 	Created text_norm = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_norm', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='norm', win=Window(...), wrapWidth=1.8)
16.2643 	EXP 	window1: mouseVisible = True
16.2716 	EXP 	Created fixation_cross = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.5, italic=False, languageStyle='LTR', name='fixation_cross', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='+', units='norm', win=Window(...), wrapWidth=1)
16.2718 	EXP 	window1: mouseVisible = True
