10.8932 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001FBA5283C70>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001FBA5283C10>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001FBA5283A60>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000001FBA5492A60>, multiSample=False, name='window1', numSamples=2, pos=(560, 340), screen=0, size=array([800, 600]), stencilBits=0, stereo=False, title='PsychoPy', units='norm', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
10.8934 	EXP 	window1: mouseVisible = True
10.8934 	EXP 	window1: backgroundImage = ''
10.8935 	EXP 	window1: backgroundFit = 'none'
10.8965 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
10.8966 	EXP 	window1: recordFrameIntervals = False
11.0599 	EXP 	window1: recordFrameIntervals = True
11.2420 	EXP 	Screen (0) actual frame rate measured at 60.48Hz
11.2420 	EXP 	window1: recordFrameIntervals = False
11.2421 	EXP 	window1: mouseVisible = True
11.2744 	WARNING 	launchHubServer: If using the iohub mouse or eyetracker devices, fullScr should be True.
13.8860 	EXP 	simon_task_simple3: status = STARTED
13.8862 	EXP 	window1: mouseVisible = True
13.8969 	EXP 	Created Instruction_image = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='Instruction_image', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([2., 2.]), texRes=128.0, units='norm', win=Window(...))
