14.5838 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x000002093ACDFC40>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x000002093ACDFBE0>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x000002093ACDFA30>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000002093AEAF430>, multiSample=False, name='window1', numSamples=2, pos=(560, 340), screen=0, size=array([800, 600]), stencilBits=0, stereo=False, title='PsychoPy', units='norm', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
14.5839 	EXP 	window1: mouseVisible = True
14.5839 	EXP 	window1: backgroundImage = ''
14.5839 	EXP 	window1: backgroundFit = 'none'
14.5859 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
14.5859 	EXP 	window1: recordFrameIntervals = False
14.7516 	EXP 	window1: recordFrameIntervals = True
14.9508 	EXP 	Screen (0) actual frame rate measured at 60.28Hz
14.9508 	EXP 	window1: recordFrameIntervals = False
14.9515 	EXP 	window1: mouseVisible = True
14.9945 	WARNING 	launchHubServer: If using the iohub mouse or eyetracker devices, fullScr should be True.
18.9507 	EXP 	simon_task: status = STARTED
18.9517 	EXP 	window1: mouseVisible = True
19.0551 	EXP 	Created text_norm = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_norm', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='norm', win=Window(...), wrapWidth=1.8)
19.0554 	EXP 	window1: mouseVisible = True
19.0696 	EXP 	Created fixation_cross = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.5, italic=False, languageStyle='LTR', name='fixation_cross', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='+', units='norm', win=Window(...), wrapWidth=1)
19.0698 	EXP 	window1: mouseVisible = True
19.0710 	EXP 	Created left_stim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.5, italic=False, languageStyle='LTR', name='left_stim', opacity=1.0, ori=0, pos=array([-0.5,  0. ]), rgb=UNKNOWN, text='', units='norm', win=Window(...), wrapWidth=1)
19.0711 	EXP 	window1: mouseVisible = True
19.0721 	EXP 	Created right_stim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.5, italic=False, languageStyle='LTR', name='right_stim', opacity=1.0, ori=0, pos=array([0.5, 0. ]), rgb=UNKNOWN, text='', units='norm', win=Window(...), wrapWidth=1)
19.0722 	EXP 	window1: mouseVisible = True
19.0746 	EXP 	Created ITI = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.5, italic=False, languageStyle='LTR', name='ITI', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='+', units='norm', win=Window(...), wrapWidth=1)
0.0562 	EXP 	text_norm: alignText = 'left'
0.0960 	EXP 	text_norm: autoDraw = True
0.0960 	EXP 	text_norm: height = 0.1
0.0960 	EXP 	text_norm: height = 0.1
0.0960 	EXP 	text_norm: height = 0.1
0.0960 	EXP 	text_norm: text = "Basic Simon Task\n\nOnscren you will seee either a 'O' or an 'X' as a target. You will be asked to respond to the IDENTITY of the target - the side it appears on is not relevant.\n\n\nIf you see an 'O' press 'z' on the keyboard\nIf you see an 'X' press 'm' on the keyboard\n\n\nPress the spacebar to continue"
15.0454 	DATA 	Keypress: space
15.0638 	EXP 	Imported simon_task_order.csv as conditions, 4 conditions, 2 params
15.0642 	EXP 	Created sequence: sequential, trialTypes=4, nReps=2, seed=None
15.0644 	EXP 	New trial (rep=0, index=0): OrderedDict([('condition', 'incongruent'), ('stim', 'X')])
15.0901 	EXP 	text_norm: autoDraw = False
15.0901 	EXP 	left_stim: height = 0.5
15.0901 	EXP 	left_stim: height = 0.5
15.0901 	EXP 	left_stim: height = 0.5
15.0901 	EXP 	left_stim: text = 'X'
15.0901 	EXP 	right_stim: text = ''
15.0901 	EXP 	fixation_cross: autoDraw = True
15.0901 	EXP 	left_stim: autoDraw = True
15.0901 	EXP 	right_stim: autoDraw = True
15.0901 	EXP 	right_stim: height = 0.5
15.0901 	EXP 	right_stim: height = 0.5
15.0901 	EXP 	right_stim: height = 0.5
15.0901 	EXP 	right_stim: text = ''
16.0744 	EXP 	ITI: autoDraw = True
16.0909 	EXP 	fixation_cross: autoDraw = False
16.0909 	EXP 	left_stim: autoDraw = False
16.0909 	EXP 	right_stim: autoDraw = False
17.0745 	EXP 	ITI: autoDraw = False
17.0754 	EXP 	New trial (rep=0, index=1): OrderedDict([('condition', 'congruent'), ('stim', 'X')])
17.0909 	EXP 	fixation_cross: autoDraw = False
17.0909 	EXP 	left_stim: autoDraw = False
17.0909 	EXP 	right_stim: autoDraw = False
17.0909 	EXP 	ITI: autoDraw = False
17.0909 	EXP 	left_stim: height = 0.5
17.0909 	EXP 	left_stim: height = 0.5
17.0909 	EXP 	left_stim: height = 0.5
17.0909 	EXP 	left_stim: text = ''
17.0909 	EXP 	right_stim: height = 0.5
17.0909 	EXP 	right_stim: height = 0.5
17.0909 	EXP 	right_stim: height = 0.5
17.0909 	EXP 	right_stim: text = 'X'
17.0909 	EXP 	fixation_cross: autoDraw = True
17.0909 	EXP 	left_stim: autoDraw = True
17.0909 	EXP 	right_stim: autoDraw = True
18.0907 	EXP 	fixation_cross: autoDraw = False
18.0907 	EXP 	left_stim: autoDraw = False
18.0907 	EXP 	right_stim: autoDraw = False
18.0907 	EXP 	ITI: autoDraw = True
19.0750 	EXP 	New trial (rep=0, index=2): OrderedDict([('condition', 'incongruent'), ('stim', 'O')])
19.0905 	EXP 	ITI: autoDraw = False
19.0905 	EXP 	fixation_cross: autoDraw = False
19.0905 	EXP 	left_stim: autoDraw = False
19.0905 	EXP 	right_stim: autoDraw = False
19.0905 	EXP 	ITI: autoDraw = False
19.0905 	EXP 	left_stim: text = ''
19.0905 	EXP 	right_stim: height = 0.5
19.0905 	EXP 	right_stim: height = 0.5
19.0905 	EXP 	right_stim: height = 0.5
19.0905 	EXP 	right_stim: text = 'O'
19.0905 	EXP 	fixation_cross: autoDraw = True
19.0905 	EXP 	left_stim: autoDraw = True
19.0905 	EXP 	right_stim: autoDraw = True
20.0907 	EXP 	fixation_cross: autoDraw = False
20.0907 	EXP 	left_stim: autoDraw = False
20.0907 	EXP 	right_stim: autoDraw = False
20.0907 	EXP 	ITI: autoDraw = True
21.0755 	EXP 	New trial (rep=0, index=3): OrderedDict([('condition', 'congruent'), ('stim', 'O')])
21.0906 	EXP 	ITI: autoDraw = False
21.0906 	EXP 	fixation_cross: autoDraw = False
21.0906 	EXP 	left_stim: autoDraw = False
21.0906 	EXP 	right_stim: autoDraw = False
21.0906 	EXP 	ITI: autoDraw = False
21.0906 	EXP 	left_stim: height = 0.5
21.0906 	EXP 	left_stim: height = 0.5
21.0906 	EXP 	left_stim: height = 0.5
21.0906 	EXP 	left_stim: text = 'O'
21.0906 	EXP 	right_stim: height = 0.5
21.0906 	EXP 	right_stim: height = 0.5
21.0906 	EXP 	right_stim: height = 0.5
21.0906 	EXP 	right_stim: text = ''
21.0906 	EXP 	fixation_cross: autoDraw = True
21.0906 	EXP 	left_stim: autoDraw = True
21.0906 	EXP 	right_stim: autoDraw = True
22.0910 	EXP 	fixation_cross: autoDraw = False
22.0910 	EXP 	left_stim: autoDraw = False
22.0910 	EXP 	right_stim: autoDraw = False
22.0910 	EXP 	ITI: autoDraw = True
23.0758 	EXP 	New trial (rep=1, index=0): OrderedDict([('condition', 'incongruent'), ('stim', 'X')])
23.0900 	EXP 	ITI: autoDraw = False
23.0900 	EXP 	fixation_cross: autoDraw = False
23.0900 	EXP 	left_stim: autoDraw = False
23.0900 	EXP 	right_stim: autoDraw = False
23.0900 	EXP 	ITI: autoDraw = False
23.0900 	EXP 	left_stim: height = 0.5
23.0900 	EXP 	left_stim: height = 0.5
23.0900 	EXP 	left_stim: height = 0.5
23.0900 	EXP 	left_stim: text = 'X'
23.0900 	EXP 	right_stim: text = ''
23.0900 	EXP 	fixation_cross: autoDraw = True
23.0900 	EXP 	left_stim: autoDraw = True
23.0900 	EXP 	right_stim: autoDraw = True
24.0906 	EXP 	fixation_cross: autoDraw = False
24.0906 	EXP 	left_stim: autoDraw = False
24.0906 	EXP 	right_stim: autoDraw = False
24.0906 	EXP 	ITI: autoDraw = True
25.0752 	EXP 	New trial (rep=1, index=1): OrderedDict([('condition', 'congruent'), ('stim', 'X')])
25.0903 	EXP 	ITI: autoDraw = False
25.0903 	EXP 	fixation_cross: autoDraw = False
25.0903 	EXP 	left_stim: autoDraw = False
25.0903 	EXP 	right_stim: autoDraw = False
25.0903 	EXP 	ITI: autoDraw = False
25.0903 	EXP 	left_stim: height = 0.5
25.0903 	EXP 	left_stim: height = 0.5
25.0903 	EXP 	left_stim: height = 0.5
25.0903 	EXP 	left_stim: text = ''
25.0903 	EXP 	right_stim: height = 0.5
25.0903 	EXP 	right_stim: height = 0.5
25.0903 	EXP 	right_stim: height = 0.5
25.0903 	EXP 	right_stim: text = 'X'
25.0903 	EXP 	fixation_cross: autoDraw = True
25.0903 	EXP 	left_stim: autoDraw = True
25.0903 	EXP 	right_stim: autoDraw = True
26.0902 	EXP 	fixation_cross: autoDraw = False
26.0902 	EXP 	left_stim: autoDraw = False
26.0902 	EXP 	right_stim: autoDraw = False
26.0902 	EXP 	ITI: autoDraw = True
27.0753 	EXP 	New trial (rep=1, index=2): OrderedDict([('condition', 'incongruent'), ('stim', 'O')])
27.0902 	EXP 	ITI: autoDraw = False
27.0902 	EXP 	fixation_cross: autoDraw = False
27.0902 	EXP 	left_stim: autoDraw = False
27.0902 	EXP 	right_stim: autoDraw = False
27.0902 	EXP 	ITI: autoDraw = False
27.0902 	EXP 	left_stim: text = ''
27.0902 	EXP 	right_stim: height = 0.5
27.0902 	EXP 	right_stim: height = 0.5
27.0902 	EXP 	right_stim: height = 0.5
27.0902 	EXP 	right_stim: text = 'O'
27.0902 	EXP 	fixation_cross: autoDraw = True
27.0902 	EXP 	left_stim: autoDraw = True
27.0902 	EXP 	right_stim: autoDraw = True
28.0904 	EXP 	fixation_cross: autoDraw = False
28.0904 	EXP 	left_stim: autoDraw = False
28.0904 	EXP 	right_stim: autoDraw = False
28.0904 	EXP 	ITI: autoDraw = True
29.0751 	EXP 	New trial (rep=1, index=3): OrderedDict([('condition', 'congruent'), ('stim', 'O')])
29.0903 	EXP 	ITI: autoDraw = False
29.0903 	EXP 	fixation_cross: autoDraw = False
29.0903 	EXP 	left_stim: autoDraw = False
29.0903 	EXP 	right_stim: autoDraw = False
29.0903 	EXP 	ITI: autoDraw = False
29.0903 	EXP 	left_stim: height = 0.5
29.0903 	EXP 	left_stim: height = 0.5
29.0903 	EXP 	left_stim: height = 0.5
29.0903 	EXP 	left_stim: text = 'O'
29.0903 	EXP 	right_stim: height = 0.5
29.0903 	EXP 	right_stim: height = 0.5
29.0903 	EXP 	right_stim: height = 0.5
29.0903 	EXP 	right_stim: text = ''
29.0903 	EXP 	fixation_cross: autoDraw = True
29.0903 	EXP 	left_stim: autoDraw = True
29.0903 	EXP 	right_stim: autoDraw = True
30.0903 	EXP 	fixation_cross: autoDraw = False
30.0903 	EXP 	left_stim: autoDraw = False
30.0903 	EXP 	right_stim: autoDraw = False
30.0903 	EXP 	ITI: autoDraw = True
31.0902 	EXP 	ITI: autoDraw = False
31.0902 	EXP 	fixation_cross: autoDraw = False
31.0902 	EXP 	left_stim: autoDraw = False
31.0902 	EXP 	right_stim: autoDraw = False
31.0902 	EXP 	ITI: autoDraw = False
31.0903 	EXP 	simon_task: status = STOPPED
31.1636 	EXP 	window1: mouseVisible = True
